# dialogue chunk 0025  entries 9601-10000 of 10370
# seq	block	idx	speaker	source	target
9601	map032_44b11983	0	char_fortaime	You know what that means, right?\nAs soon as we get there — I'm buying apples.	你知道那意味着什么吧？\n我们一到那儿——我就要去买苹果。
9937	map093_95f1608e	0	char_the_triumvirate	We've led you to believe that Valinorth is our goal.\nHowever, it is just the beginning of a much larger plan.	我们一直让你以为瓦利诺斯就是我们的目标。\n然而，那只是一个更宏大计划的开端。
9938	map093_1d6311d5	0	char_the_triumvirate	Today, you will learn the {i}true{/i} nature of the spirit realm.	今天，你将了解到灵界{i}真正{/i}的本质。
9939	map230_7837f4ea	0		I look at the water tank, thinking of the vision that started this all.{w}\nBack then, I thought we could use the water to fight the flames.{w}\nLittle did I know, that entire vision was just a trick to bait us.	我看着水塔，想起这一切起始的那个幻象。{w}\n当时我以为我们可以用水来扑灭火焰。{w}\n却不知那整个幻象不过是引我们上钩的诡计。
9940	map230_ab05f935	0		However, that was the first time I ever laid eyes on Sovy.{w}\nI'll never forget what he did to me. He killed me without hesitation.{w}\nBut is he different now? Or was he ever really like that to begin with...?	不过，那是我第一次见到索维。{w}\n我永远不会忘记他对我做的事。他毫不犹豫地杀了我。{w}\n可他现在变了吗？还是说他本来就不是那样的人……？
9941	map230_6d9e23ce	0	char_sovy	So, this is Valinorth. I've heard stories, but never been.\nWell — unless you count that vision The Triumvirate tricked you with.\nI must apologize for that. I knew what was going on, and I played along.	那么，这就是瓦利诺斯。我听过不少传闻，却从未来过。\n嗯——除非把三人执政团骗你看到的那个幻象也算上。\n为此我必须道歉。我知道当时是怎么回事，却还是配合了。
9942	map230_1b0fe0ed	0	char_sovy	It's not like I could've done anything else. Valinorth was too far away.\nThat, and they still had me under their thrall. I was theirs to command.\nAt least I was able to break free. I feel bad for Halin, I truly do.	我当时也做不了别的。瓦利诺斯太远了。\n何况他们仍控制着我。我任由他们驱使。\n至少我总算挣脱了。我真为哈林感到难过，真的。
9943	map230_ef9f251d	0		He looks around the town square.{w}\nIt looks like he's enamored by Valinorth.{w}\nAlmost as if he's looking at a wonder of the world.	他环顾中央广场。{w}\n看起来他迷上了瓦利诺斯。{w}\n仿佛在观赏世界奇观。
9944	map230_b0add101	0	char_sovy	I need to ask — what did you think of me...?\nThe moment we met in that vision. Who was I to you?\nA mindless slave? A killer? Or perhaps a man who was lost?	我得问一句——你当时怎么看我……？\n我们在那个幻象里相遇的那一刻。我对你来说是谁？\n一个没有思想的奴隶？一个杀手？还是……一个迷失的人？
9945	map230_5b5763fd	0	char_sovy	I guess I was. Oh well, it was worth a shot.\nI commited atrocities in their name. I feel irredeemable. \nThe fact that your'e giving me a chance? That's a {i}true{/i} miracle.	我想我是吧。算了，问一下也无妨。\n我以他们的名义犯下过暴行。我觉得自己无可救药。\n你竟然愿意给我一个机会？那真是{i}不折不扣{/i}的奇迹。
9946	map230_2c44a1f1	0	char_sovy	All I ever wanted was to ensure that Alestia's true rulers remained in power.\nLittle did I know, The Triumvirate was lying to me all along. {i}You{/i} are the true ruler.\nNow I know why they wanted to kill you so bad. You're a massive threat. Plain and simple.	我一直只想确保阿莱斯蒂亚真正的统治者掌权。\n却不知三人执政团从头到尾都在骗我。{i}你{/i}才是真正的统治者。\n现在我知道他们为什么那么想杀你了。你是巨大的威胁。就这么简单。
9947	map230_7e5b46f8	0	char_sovy	Excuse me...? Please, don't make jokes like that.\nI'm being serious here, [firstname]. You should be serious, too.\nI really hope the weight of our cause doesn't rest on someone so childish.	什么……？拜托，别开那种玩笑。\n我是认真的，[firstname]。你也该认真点。\n我真希望我们事业的重量，不是压在一个这么幼稚的人身上。
9948	map230_114ad1c0	0	char_sovy	I guess you're right. But The Triumvirate made that vision.\nI know they did it to trick you — but I was still a part of it.\nHow they portrayed me would be how they {i}saw{/i} me.	你说得也许对。可那个幻象是三人执政团造出来的。\n我知道他们是为了骗你——可我还是参与了其中。\n他们把我塑造成什么样，就说明他们{i}看{/i}我是什么样。
9949	map230_edc4c627	0		He shakes his head, and looks around the town some more.{w}\nHis eyes become fixated on the post office, and he smiles slightly.	他摇摇头，又打量了镇子一会儿。{w}\n他的目光定格在邮局上，微微笑了。
9950	map230_49555b4a	0	char_sovy	A post office...? I haven't seen one of those in ages.\nI couldn't travel much when I was younger, so I collected stamps.\nThe drawings of places around Alestia — that was the closest I ever got.	邮局……？我好久没见过邮局了。\n我年轻时没法到处走，所以就集邮。\n那些印着阿莱斯蒂亚各地风景的图案——是我离那些地方最近的一次。
9951	map230_bc253daf	0		He walks toward it, so I make sure to follow him.{w}\nThis is the first time he's ever mentioned anything about his past.{w}\nIt's hard to imagine that he was anything other than The Grand Inquisitor.	他朝那儿走去，我也跟了上去。{w}\n这是他第一次提起自己的过去。{w}\n很难想象他除了大审判官之外还有别的样子。
9952	map230_887c6a3a	0	char_sovy	But the art never really matches up with the place when you see it in person.\nI remember collecting the Balteus set, and being shocked when I actually got there.\nIt's not really a good or a bad difference. It's just interesting to see how they compare.	但等你亲眼见到那些地方，图案其实跟实地并不一样。\n我记得收集巴尔泰乌斯那套邮票时，真正到了那里，我大吃一惊。\n这算不上好或坏的差别。只是把两者对照看看，挺有意思。
9953	map230_e44cbce6	0	char_sovy	That's not really something I'd like to talk about right now.\nDo you mind if I go inside and buy some really quick?\nIt won't take too long, I promise. Just wait for me.	这事我现在不太想谈。\n介意我进去快速买一些吗？\n我保证不会太久。等等我。
9954	map230_477b2786	0	char_sovy	Oh, wonderful. Then you won't mind if I go buy some...?\nI shouldn't be too long. It's just for old time's sake, you know?\nJust wait for me. We can get back on track as soon as I return.	哦，太好了。那你不介意我进去买一些吧……？\n应该不会太久。你知道，就是怀旧一下。\n等等我。我一回来我们就继续正事。
9955	map230_e294b066	0		I nod, and he smiles at me.{w}\nHe runs into the post office and buys some stamps.{w}\nA look of childlike glee is worn on his face when he returns.	我点点头，他冲我笑了笑。{w}\n他跑进邮局，买了一些邮票。{w}\n他回来时，脸上带着孩子般的喜悦。
9956	map230_744d09ff	0	char_sovy	Thank you, [firstname].\nYou know what it's like — sometimes you just need to do something.\nThis is the first time I've truly been free, so I almost couldn't resist.	谢谢你，[firstname]。\n你懂的——有时候你就是想做点什么。\n这是我第一次真正自由，所以我几乎按捺不住。
9957	map230_aed1dbe2	0	char_sovy	I'll save these, and perhaps we can write each other after the war.\nYou'll be incredibly busy, so I can't expect to earn a lot of your time.	我会把这些收好，也许战后我们可以互相写信。\n你会忙得不可开交，所以我也不敢奢望能占用你多少时间。
9958	map230_f238694d	0	char_sovy	Perfect. We'll figure something out when the time comes.\nFor now, I think we have to focus on more important things.	好极了。到时候我们再想办法。\n眼下，我想我们得专注于更重要的事。
9959	map230_463402c3	0	char_sovy	I'm not sure how to respond to that, so I won't.\nLet's focus on more important things for now.	我不知道该怎么回应那句话，那就不回应了。\n先专注于更重要的事吧。
9960	map230_a4a4db31	0	char_sovy	Very well. I suppose I'll survive either way.\nLet's focus on more important things for now, then.	好吧。我想不管怎样我都活得下去。\n那我们就先专注于更重要的事吧。
9961	map230_25e899e0	0	char_sovy	Well, I wouldn't go that far — but suit yourself.\nIn that case, let's focus on something more important.	嗯，我倒不会说得那么夸张——随你吧。\n既然如此，我们就专注于更重要的事。
9962	map230_ef36d6a5	0		He looks at the blade on my back, and assumes a thinking pose.	他看着我背上的剑，摆出思索的姿势。
9963	map230_0042303c	0	char_sovy	You could use some training, couldn't you?\nAnything to give you an edge in the upcoming battle.\nI have years of practice, so I can teach you almost everything.	你需要练练，对吧？\n任何能在接下来的战斗中占上风的东西。\n我练了多年，几乎什么都能教你。
9964	map230_69ccc0d1	0	char_sovy	We shouldn't stay here too long, though. Schedules and all that.\nIf we start training while we travel, it'll be more efficient in the end.\nWe can't waste too much time before setting sail for Balteus.	不过我们不该在这儿待太久。行程什么的。\n如果我们在旅途中开始训练，最终效率会更高。\n启航前往巴尔泰乌斯之前，不能浪费太多时间。
9965	map230_fe6c5736	0		I nod. It's true — he could teach me a lot about this blade.{w}\nI feel like I'd be needing that knowledge in the coming days.{w}\nPerhaps having him join us wasn't a bad idea after all.	我点点头。的确——关于这把剑，他能教我很多。{w}\n我感觉接下来的日子里，我会需要这些知识。{w}\n也许让他加入我们，终究不是个坏主意。
9966	map230_632fa1c1	0	char_sovy	Wonderful. Normally, I'd call you an Apprentice at this point.\nBut I'm past that. I need to drop the behavior that The Triumvirate taught me.\nSo — you're not an Apprentice to me — you're a friend; and I'll help you.	太好了。换作以前，这时候我会称你为学徒。\n但我已经不再那样了。我得丢掉三人执政团教给我的那套做派。\n所以——对我来说你不是学徒——你是朋友；而我会帮你。
9967	map230_46427fb2	0		We start walking away from the town square, and he inspects his stamps.{w}\nIt was crazy how different he seems from how he was before. I'm taken aback.{w}\nBut if this was the new him, and not some sort of facade — he'd be welcomed.	我们开始离开中央广场，他端详着那些邮票。{w}\n他和从前简直判若两人，这太不可思议了。我不禁愣住。{w}\n但如果这就是新的他，而非某种伪装——那他值得被接纳。
9968	map099_1f654898	0		The Grand Tree towers above everything else in Valinorth.{w}\nAnd because of Valinorth's altitude, it towers above the world.{w}\nWe take slow steps across the makeshift bridge, holding onto the sides.	巨树高耸于瓦利诺斯的一切之上。{w}\n而由于瓦利诺斯本身的海拔，它仿佛高耸于整个世界之上。{w}\n我们扶着两侧，缓缓走过那座临时搭建的桥。
9969	map099_0d697c48	0		Valessa stops in her tracks, taking in the surroundings.{w}\nA hint of confusion appears on her face as she breaks the silence.{w}\nStopping as well, Fortaime and I listen to her words.	瓦莱莎停下脚步，环顾四周。{w}\n她打破沉默时，脸上浮现出一丝困惑。{w}\n我和福泰姆也停下来，听她说话。
9970	map099_e0dceaab	0	char_valessa	Alright, we really need to talk.\n[firstname]. What are you thoughts on all of this?\nYou've been totally silent since we left Mylus'.	好了，我们真的得谈谈。\n[firstname]。你对这一切怎么看？\n自从离开迈勒斯那儿，你就一句话都没说。
9971	map099_e0dceaab_1	0	char_valessa	Alright, we really need to talk.\n[firstname]. What are you thoughts on all of this?\nYou've been totally silent since we left Mylus'.	好了，我们真的得谈谈。\n[firstname]。你对这一切怎么看？\n自从离开迈勒斯那儿，你就一句话都没说。
9972	map099_e7b2e628	0	char_fortaime	Hey Valessa, no prying.\nLet him open up when he wants to.	嘿，瓦莱莎，别追问了。\n等他想说的时候自然会开口。
9973	map099_26a24a9b	0	char_fortaime	Hey Valessa, no prying.\nLet her open up when she wants to.	嘿，瓦莱莎，别追问了。\n等她想说的时候自然会开口。
9974	map099_afa433e0	0	char_valessa	I'm just curious, that's all.\nIt's not like Mylus treated us to afternoon tea.\nEverything is different. Besides, venting can help.	我只是好奇，仅此而已。\n迈勒斯又不是请我们喝了顿下午茶。\n一切都变了。再说，把心事说出来会有帮助。
9975	map099_e12b6b9b	0	char_valessa	Oh, okay.\nJust thought I'd give you the opportunity.\nIt's always nice to have friends with open ears.	哦，好吧。\n我只是想给你个机会。\n有愿意倾听的朋友总是好事。
9976	map099_89954d1b	0	char_valessa	Yeah, I feel exactly the same.\nIn just a couple hours, everything changed.\nThey can't expect us to adapt {i}that{/i} quickly.	嗯，我完全有同感。\n短短几个小时，一切都变了。\n他们不能指望我们{i}那么{/i}快就适应。
9977	map099_af9f5a9c	0	char_valessa	You've always had purpose, actually.\nBut I think I understand what you mean.\nYou aren't just another Seer, you're special.	其实你一直都有信念。\n但我想我明白你的意思。\n你不是普通意义上的先知，你很特别。
9978	map099_3cd55aa3	0	char_valessa	You've always had purpose, actually.\nBut I think I understand what you mean.\nYou aren't just another Seeress, you're special.	其实你一直都有目标。\n但我想我明白你的意思。\n你不是普通意义上的先知，你很特别。
9979	map099_5a2542c5	0	char_valessa	There's not much else we {i}can{/i} do.\nI'm sure that Damek will have a lot to teach us.\nMaybe when we get there, we won't feel so lost.	我们{i}能{/i}做的也不多。\n我相信达梅克有很多东西要教我们。\n也许到了那儿，我们就不会这么迷茫了。
9980	map099_52d76bec	0		She turns back around, and we continue walking.{w}\nI try to admire the scenery, but that attempt is short lived.{w}\nFortaime, who had taken the lead, also stops in his tracks.	她转过身，我们继续往前走。{w}\n我试着欣赏风景，但没持续多久。{w}\n走在最前面的福泰姆也停下了脚步。
9981	map099_6bcbef35	0	char_fortaime	Actually, on the subject of venting...\nThere's something I need to get off my chest.\nOr, I guess, there's something I need to ask you two.	其实，说到把心事说出来……\n有件事我一直憋在心里。\n或者说，有件事我想问问你们俩。
9982	map099_eca1b36e	0	char_valessa	Sure, what is it?	好啊，什么事？
9983	map099_0f86ef6d	0	char_fortaime	I know we don't like talking about this.\nAnd sometimes, we pretend it never even happened.\nBut we can't anymore. We're going to Mazeo.	我知道我们不愿谈这个。\n有时候，我们假装它从没发生过。\n但不能再这样了。我们要去马泽奥。
9984	map099_d734076c	0	char_fortaime	So I think now we need to face the facts.\nThat's the last place our parents were—\nI mean, they were there when it happened.	所以我觉得，现在我们必须面对现实。\n那是我们父母最后待过的地方——\n我是说，事情发生的时候，他们就在那儿。
9985	map099_17a374bb	0	char_valessa	Casualties of the occupation...	占领的牺牲者……
9986	map099_f809e6f0	0	char_fortaime	Now we have the chance to fight back against The Triumvirate.\nThey were directly responsible for what happened there.\nAre we doing this for Alestia, or for ourselves...?	现在我们有机会反击三人执政团了。\n他们对那里发生的事负有直接责任。\n我们这么做是为了阿莱斯蒂亚，还是为了我们自己……？
9987	map099_cfa98897	0	char_valessa	You mean revenge...?\nFortaime, I don't know how to answer that.\nAll of our parents. That was so long ago.	你是说复仇……？\n福泰姆，我不知道该怎么回答。\n我们所有的父母。那是好久以前的事了。
9988	map099_508b307b	0	char_fortaime	I don't know if that makes me a bad person or not.\nBut we can't just fight because Mylus told us to.\nWe each need a purpose, even if they're different.	我不知道这样想是不是说明我是个坏人。\n但我们不能只因为迈勒斯叫我们打就上战场。\n我们每个人都需要一个信念，哪怕各不相同。
9989	map099_bda87a0d	0	char_valessa	I guess I want Alestia's freedom.\nIs that not reason enough to fight?	我想我想要阿莱斯蒂亚的自由。\n这还不够作为战斗的理由吗？
9990	map099_4b3f8798	0	char_fortaime	That's a goal, Valessa. Not a purpose.\nLet me ask [firstname]. Why do {i}you{/i} fight...?\nWhat weight will you carry with that blade?	那是个目标，瓦莱莎。不是信念。\n让我问问[firstname]。你{i}为什么{/i}而战……？\n拿着那把剑，你将背负什么？
9991	map099_4b3f8798_1	0	char_fortaime	That's a goal, Valessa. Not a purpose.\nLet me ask [firstname]. Why do {i}you{/i} fight...?\nWhat weight will you carry with that blade?	那是个目标，瓦莱莎。不是信念。\n让我问问[firstname]。你{i}为什么{/i}而战……？\n拿着那把剑，你将背负什么？
9992	map099_63863759	0	char_fortaime	Good. So I'm not the only one, then.\nI didn't fully realize it until we left Mylus' house.\nThis is our chance to fight back. To take them down.	好。看来不只我一个这么想。\n直到离开迈勒斯家，我才真正意识到这一点。\n这是我们反击的机会。扳倒他们。
9993	map099_ad1a1b3e	0	char_fortaime	That's a great purpose, [firstname].\nWith better rulers, people won't suffer anymore.\nEvery time you swing that blade, remember your answer.	那是个了不起的信念，[firstname]。\n有了更好的统治者，人们就不会再受苦。\n每次挥剑，都记住你的答案。
9994	map099_ad1a1b3e_1	0	char_fortaime	That's a great purpose, [firstname].\nWith better rulers, people won't suffer anymore.\nEvery time you swing that blade, remember your answer.	那是个了不起的信念，[firstname]。\n有了更好的统治者，人们就不会再受苦。\n每次挥剑，都记住你的答案。
9995	map099_0e64e1e4	0	char_fortaime	Good. Tap into that drive whenever you can.\nDon't let any swing of your blade lack purpose.\nA fight without purpose is a fight you'll never win.	好。只要有机会，就调动那份动力。\n别让你挥出的任何一剑缺乏信念。\n没有信念的战斗，你永远赢不了。
9996	map099_e1343130	0	char_fortaime	Forced...?\nThat's not true. You have a purpose, I know it.\nOtherwise, we wouldn't be here getting this blade.	被逼……？\n不是那样的。你有信念，我知道。\n否则，我们也不会来这儿取这把剑。
9997	map099_9850f39d	0	char_fortaime	Alright, alright, I'll back off.\nSorry if it was a touchy subject or something.\nI just think everything is better if you have a reason.	好了好了，我不问了。\n如果戳到了什么痛处，抱歉。\n我只是觉得，人有个理由，一切都会更好。
9998	map099_1ffe771a	0	char_fortaime	I have more to say though, so hold on.\nOur parents went to Mazeo together, as a group of friends.\nNow we're doing the same. And trust me, I'm worried.	不过我还有话要说，等等。\n我们的父母当年是一群朋友，一起去了马泽奥。\n现在我们也在做同样的事。相信我，我很担心。
9999	map099_85529103	0	char_fortaime	They got caught up in a fight, and we will too.\nBut I don't want to die. I want to save Alestia...\nSo promise me we'll stay together, right until the end.	他们卷进了一场战斗，我们也会。\n但我不想死。我想拯救阿莱斯蒂亚……\n所以答应我，我们会一直在一起，直到最后。
10000	map099_df2f091d	0	char_fortaime	There we go, that's the spirit!\nWith that attitude, we'll never lose.\nNow let's get that blade, and head to Mazeo.	这就对了，这才像话！\n有这种心态，我们绝不会输。\n现在去取那把剑，然后出发去马泽奥。
